avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,recTouchdowns,receptions,targets,yards,player_x,playerName,position,teamId,season,player_clean,team_abbr,total_round_trip_miles,birth_date,turf_percentage,player_y,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty
6.260967742,5.374312894,5.528285714,3.678278589,5.460851064,0.08653817,67.14285714,9.01864182,2,47,70,495,"{'season': 2023, 'displayName': 'Tyler Higbee', 'esbId': 'HIG033222', 'firstName': 'Tyler', 'footballName': 'Tyler', 'gsisId': '00-0033110', 'gsisItId': 43399, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/vk9c6lr4d1pdt9sr86ua', 'jerseyNumber': 89, 'lastName': 'Higbee', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Higbee', 'smartId': '32004849-4703-3222-e4e8-bd596550bfdb', 'status': 'ACT', 'uniformNumber': '89', 'currentTeamId': '2510', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",tyler higbee,TE,2510,2023,tyler higbee,LA,30181.89015,1993-01-01,0.647058824,Tyler Higbee,904,-0.010258163,0.5285269273401368,30,78.0,257.0,4.77
6.241076923,3.408733893,15.01492308,2.153158271,3.37125,-0.037483893,49.23076923,23.73346692,2,32,65,514,"{'season': 2023, 'displayName': 'Alec Pierce', 'esbId': 'PIE185673', 'firstName': 'Alec', 'footballName': 'Alec', 'gsisId': '00-0037664', 'gsisItId': 54518, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ya4sqdf9lzrm4ql8eywi', 'jerseyNumber': 14, 'lastName': 'Pierce', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'A.Pierce', 'smartId': '32005049-4518-5673-88cc-339d3b35d4c9', 'status': 'ACT', 'uniformNumber': '14', 'currentTeamId': '2200', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",alec pierce,WR,2200,2023,alec pierce,IND,8154.329166,2000-05-02,0.588235294,Alec Pierce,1090,-0.028286608,0.4824763754831138,23,75.0,213.0,4.41
6.225844156,2.545869623,13.360875,2.630746862,2.42037037,-0.125499252,66.66666667,22.29520438,8,54,81,657,"{'season': 2023, 'displayName': 'Brandin Cooks', 'esbId': 'COO299382', 'firstName': 'Brandin', 'footballName': 'Brandin', 'gsisId': '00-0031236', 'gsisItId': 41246, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/wy6qidqm8jjp6buvu3lp', 'jerseyNumber': 3, 'lastName': 'Cooks', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'B.Cooks', 'smartId': '3200434f-4f29-9382-29e1-70020b0a09be', 'status': 'ACT', 'uniformNumber': '3', 'currentTeamId': '1200', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",brandin cooks,WR,1200,2023,brandin cooks,DAL,21444.55959,1993-09-25,0.529411765,Brandin Cooks,897,0.017187078,0.4414879792072774,29,70.0,183.0,4.33
6.220818182,4.309112906,4.732657343,3.385566452,4.796666667,0.487553761,79.72027972,13.75764093,4,114,143,963,"{'season': 2023, 'displayName': 'Evan Engram', 'esbId': 'ENG726325', 'firstName': 'Evan', 'footballName': 'Evan', 'gsisId': '00-0033881', 'gsisItId': 44835, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/adr65rbw956sxntlph8a', 'jerseyNumber': 17, 'lastName': 'Engram', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'E.Engram', 'smartId': '3200454e-4772-6325-a4a0-9b4b442fe68a', 'status': 'ACT', 'uniformNumber': '17', 'currentTeamId': '2250', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",evan engram,TE,2250,2023,evan engram,JAX,10107.54242,1994-09-02,0.117647059,Evan Engram,917,-0.038715467,0.5286191256688434,28,75.0,240.0,4.42
6.173452381,4.364936337,10.28376471,2.76853597,3.695813953,-0.669122383,50.58823529,22.01968905,0,43,85,418,"{'season': 2023, 'displayName': 'Jonathan Mingo', 'esbId': 'MIN170999', 'firstName': 'Jonathan', 'footballName': 'Jonathan', 'gsisId': '00-0039062', 'gsisItId': 55904, 'lastName': 'Mingo', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Mingo', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ie1yo3orpq0mqemptnko', 'smartId': '32004d49-4e17-0999-c137-d684c1d1ab38', 'jerseyNumber': 15, 'uniformNumber': '15', 'currentTeamId': '0750', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",jonathan mingo,WR,750,2023,jonathan mingo,CAR,12156.88602,2001-04-20,0.176470588,Jonathan Mingo,909,-0.008762591,0.5166312551852527,22,74.0,225.0,4.46
6.135444444,3.419008793,6.739693878,3.093340407,4.486567164,1.067558371,68.36734694,17.60574268,2,67,98,667,"{'season': 2023, 'displayName': 'Tyler Boyd', 'esbId': 'BOY378353', 'firstName': 'Tyler', 'footballName': 'Tyler', 'gsisId': '00-0033009', 'gsisItId': 43344, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/vconwllovf9jqxpu9mow', 'jerseyNumber': 83, 'lastName': 'Boyd', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Boyd', 'smartId': '3200424f-5937-8353-b941-dfa7122ba16b', 'status': 'ACT', 'uniformNumber': '83', 'currentTeamId': '0920', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",tyler boyd,WR,920,2023,tyler boyd,CIN,11815.93203,1994-11-15,0.470588235,Tyler Boyd,824,-0.055004884,0.5632717896240024,28,74.0,203.0,4.58
6.134736842,2.907045147,10.86210526,2.3062135,3.130588235,0.223543088,59.64912281,12.91443566,2,34,57,418,"{'season': 2023, 'displayName': 'Michael Gallup', 'esbId': 'GAL779981', 'firstName': 'Michael', 'footballName': 'Michael', 'gsisId': '00-0034764', 'gsisItId': 46150, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/tt9xpcg4x2z3osc1fcq6', 'jerseyNumber': 13, 'lastName': 'Gallup', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Gallup', 'smartId': '32004741-4c77-9981-95e1-30b1c57c6002', 'status': 'ACT', 'uniformNumber': '13', 'currentTeamId': '1200', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",michael gallup,WR,1200,2023,michael gallup,DAL,21444.55959,1996-03-04,0.529411765,Michael Gallup,675,0.017187078,0.4414879792072774,27,73.0,200.0,4.51
6.089431818,5.090553474,6.937244898,3.252041623,5.655147059,0.564593584,69.3877551,16.53247281,2,68,98,771,"{'season': 2023, 'displayName': 'Josh Downs', 'esbId': 'DOW686145', 'firstName': 'Joshua', 'footballName': 'Josh', 'gsisId': '00-0038997', 'gsisItId': 55944, 'lastName': 'Downs', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Downs', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/wdrwbumtvwv8s9te8wof', 'smartId': '3200444f-5768-6145-dd60-3fbae406310a', 'currentTeamId': '2200', 'jerseyNumber': 1, 'uniformNumber': '1', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",josh downs,WR,2200,2023,josh downs,IND,8154.329166,2001-08-12,0.588235294,Josh Downs,788,-0.028286608,0.4824763754831138,22,69.0,175.0,4.48
6.078208955,3.221525688,13.08089552,2.384421087,3.890526316,0.669000628,56.71641791,18.60049535,2,38,67,431,"{'season': 2023, 'displayName': 'Quentin Johnston', 'esbId': 'JOH823261', 'firstName': 'Quentin', 'footballName': 'Quentin', 'gsisId': '00-0038544', 'gsisItId': 55885, 'lastName': 'Johnston', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'Q.Johnston', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/eamj83siagr6rba0epv0', 'smartId': '32004a4f-4882-3261-dcd8-a43c8f7c5608', 'jerseyNumber': 1, 'uniformNumber': '1', 'currentTeamId': '4400', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",quentin johnston,WR,4400,2023,quentin johnston,LAC,25103.14906,2001-09-06,0.647058824,Quentin Johnston,748,-0.036350995,0.5298216706703321,21,76.0,201.0,4.52
6.069625,4.485807715,9.938823529,3.128742818,4.696666667,0.210858952,67.05882353,17.17341942,3,57,85,787,"{'season': 2023, 'displayName': 'Christian Kirk', 'esbId': 'KIR257918', 'firstName': 'Christian', 'footballName': 'Christian', 'gsisId': '00-0034775', 'gsisItId': 46116, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ersmmtjmjlpsy9lmjvde', 'jerseyNumber': 13, 'lastName': 'Kirk', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'C.Kirk', 'smartId': '32004b49-5225-7918-e402-81feed3bdafb', 'status': 'ACT', 'uniformNumber': '13', 'currentTeamId': '2250', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",christian kirk,WR,2250,2023,christian kirk,JAX,10107.54242,1996-11-18,0.117647059,Christian Kirk,585,-0.038715467,0.5286191256688434,26,71.0,200.0,4.47
6.06556962,4.331444573,5.867582418,3.829743969,4.487123288,0.155678715,80.21978022,11.40275571,2,73,91,673,"{'season': 2023, 'displayName': 'Dalton Kincaid', 'esbId': 'KIN069130', 'firstName': 'Dalton', 'footballName': 'Dalton', 'gsisId': '00-0038933', 'gsisItId': 55889, 'lastName': 'Kincaid', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'D.Kincaid', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/gc2do3ceqflw2axa6xii', 'smartId': '32004b49-4e06-9130-e563-7edd228031c8', 'jerseyNumber': 86, 'uniformNumber': '86', 'currentTeamId': '0610', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",dalton kincaid,TE,610,2023,dalton kincaid,BUF,11686.28426,1999-10-18,0.588235294,Dalton Kincaid,784,-0.020243721,0.4835217558861033,23,76.0,240.0,4.71
6.064591837,3.803695691,11.86178218,2.514895689,3.385294118,-0.418401574,50.4950495,30.48502136,4,51,101,574,"{'season': 2023, 'displayName': 'Marquise Brown', 'esbId': 'BRO413218', 'firstName': 'Marquise', 'footballName': 'Marquise', 'gsisId': '00-0035662', 'gsisItId': 47808, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/wgxeuyqliuweurzeigyh', 'jerseyNumber': 2, 'lastName': 'Brown', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Brown', 'smartId': '32004252-4f41-3218-bf76-54f4042e0396', 'status': 'ACT', 'uniformNumber': '2', 'currentTeamId': '3800', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",marquise brown,WR,3800,2023,marquise brown,ARI,24422.64928,1997-06-04,0.176470588,Marquise Brown,784,-0.022057883,0.5453732370141039,26,69.0,170.0,4.27
6.016346154,2.169186276,8.83852459,2.354532731,2.106428571,-0.062757705,68.85245902,13.72294989,6,42,61,419,"{'season': 2023, 'displayName': 'Hunter Henry', 'esbId': 'HEN617052', 'firstName': 'Hunter', 'footballName': 'Hunter', 'gsisId': '00-0033090', 'gsisItId': 43324, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/sdjob9akppefyo7py5tj', 'jerseyNumber': 85, 'lastName': 'Henry', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'H.Henry', 'smartId': '32004845-4e61-7052-805d-daad1175a3b2', 'status': 'ACT', 'uniformNumber': '85', 'currentTeamId': '3200', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",hunter henry,TE,3200,2023,hunter henry,NE,16186.99694,1994-12-07,0.588235294,Hunter Henry,664,-0.045215458,0.5140518539717229,28,77.0,250.0,4.79
6.009183673,3.232676164,17.54230769,2.480391722,2.281153846,-0.951522317,50.0,23.36254719,3,26,52,449,"{'season': 2023, 'displayName': 'Justin Watson', 'esbId': 'WAT441238', 'firstName': 'Justin', 'footballName': 'Justin', 'gsisId': '00-0034386', 'gsisItId': 46213, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/vr9tayyujt23takv3hv3', 'jerseyNumber': 84, 'lastName': 'Watson', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Watson', 'smartId': '32005741-5444-1238-2d2d-798b898e0b8e', 'status': 'ACT', 'uniformNumber': '84', 'currentTeamId': '2310', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",justin watson,WR,2310,2023,justin watson,KC,18143.28855,1996-04-04,0.235294118,Justin Watson,692,-0.002819249,0.5123642439431914,27,74.0,215.0,4.44
5.996315789,4.402659577,8.9824375,2.890085917,6.342952381,1.940292804,65.625,33.49398377,6,105,160,1486,"{'season': 2023, 'displayName': 'Puka Nacua', 'esbId': 'NAC559347', 'firstName': 'Puka', 'footballName': 'Puka', 'gsisId': '00-0039075', 'gsisItId': 56042, 'lastName': 'Nacua', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'P.Nacua', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/br1ovzclyrebrec6q0mp', 'smartId': '32004e41-4355-9347-35af-af88fcaf7ee9', 'jerseyNumber': 17, 'uniformNumber': '17', 'currentTeamId': '2510', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",puka nacua,WR,2510,2023,puka nacua,LA,30181.89015,2001-05-29,0.647058824,Puka Nacua,1049,-0.010258163,0.5285269273401368,22,74.0,205.0,4.57
5.983300971,3.789140177,7.235826772,3.076395881,3.886315789,0.097175613,74.80314961,19.29177085,5,95,127,960,"{'season': 2023, 'displayName': 'T.J. Hockenson', 'esbId': 'HOC422041', 'firstName': 'Thomas', 'footballName': 'T.J.', 'gsisId': '00-0035229', 'gsisItId': 47791, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/exbnbnkgkhp9tlt10wig', 'jerseyNumber': 87, 'lastName': 'Hockenson', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Hockenson', 'smartId': '3200484f-4342-2041-c442-6c874885b155', 'status': 'ACT', 'uniformNumber': '87', 'currentTeamId': '3000', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",t.j. hockenson,TE,3000,2023,tj hockenson,MIN,13172.16087,1997-07-03,0.588235294,T.J. Hockenson,790,-0.00056376,0.5089060598439582,26,77.0,248.0,4.7
5.973043478,4.224486257,6.715747126,3.450107992,4.456557377,0.23207112,70.11494253,15.25604738,0,61,87,621,"{'season': 2023, 'displayName': 'Tyler Conklin', 'esbId': 'CON185250', 'firstName': 'Tyler', 'footballName': 'Tyler', 'gsisId': '00-0034270', 'gsisItId': 46226, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/fwuvfpsd7hbtqwlcxtn7', 'jerseyNumber': 83, 'lastName': 'Conklin', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.Conklin', 'smartId': '3200434f-4e18-5250-1988-fe7b6c249df3', 'status': 'ACT', 'uniformNumber': '83', 'currentTeamId': '3430', 'ngsPosition': 'TE', 'ngsPositionGroup': 'WR'}",tyler conklin,TE,3430,2023,tyler conklin,NYJ,14340.10044,1995-07-30,0.647058824,Tyler Conklin,772,-0.027849952,0.4925520259703469,28,75.0,254.0,4.8
5.956666667,3.662347536,10.1021875,2.811148861,3.961495327,0.299147792,66.875,34.51792151,8,107,160,1183,"{'season': 2023, 'displayName': 'Stefon Diggs', 'esbId': 'DIG218895', 'firstName': 'Stefon', 'footballName': 'Stefon', 'gsisId': '00-0031588', 'gsisItId': 42489, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/zf6nbnzcfzu4y7yq2nzk', 'jerseyNumber': 14, 'lastName': 'Diggs', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'S.Diggs', 'smartId': '32004449-4721-8895-fc23-d2bf4c921bd4', 'status': 'ACT', 'uniformNumber': '14', 'currentTeamId': '0610', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",stefon diggs,WR,610,2023,stefon diggs,BUF,11686.28426,1993-11-29,0.588235294,Stefon Diggs,1074,-0.020243721,0.4835217558861033,29,72.0,191.0,4.46
5.940675676,3.475029421,13.09407895,2.328017206,5.437380952,1.962351532,55.26315789,26.52629839,5,42,76,656,"{'season': 2023, 'displayName': 'Tee Higgins', 'esbId': 'HIG387791', 'firstName': 'Tamaurice', 'footballName': 'Tee', 'gsisId': '00-0036410', 'gsisItId': 52441, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/fkpf9urirrkqkln7d2n9', 'jerseyNumber': 5, 'lastName': 'Higgins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Higgins', 'smartId': '32004849-4738-7791-9f89-d556c4b59b9a', 'status': 'ACT', 'uniformNumber': '5', 'currentTeamId': '0920', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",tee higgins,WR,920,2023,tee higgins,CIN,11815.93203,1999-01-18,0.470588235,Tee Higgins,573,-0.055004884,0.5632717896240024,24,76.0,210.0,4.43
5.938473282,4.346315289,8.601310345,3.196106564,5.5698,1.223484711,68.96551724,33.24457026,7,100,145,1216,"{'season': 2023, 'displayName': ""Ja'Marr Chase"", 'esbId': 'CHA694469', 'firstName': ""Ja'Marr"", 'footballName': ""Ja'Marr"", 'gsisId': '00-0036900', 'gsisItId': 53434, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/xqhrnv1bfpl2zmhpqobq', 'jerseyNumber': 1, 'lastName': 'Chase', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Chase', 'smartId': '32004348-4169-4469-b021-d2c20a7d7cf5', 'status': 'ACT', 'uniformNumber': '1', 'currentTeamId': '0920', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",ja'marr chase,WR,920,2023,ja'marr chase,CIN,11815.93203,2000-03-01,0.470588235,Ja'Marr Chase,890,-0.055004884,0.5632717896240024,23,72.0,200.0,4.34
5.935892857,4.945532955,3.962857143,3.984096198,5.588431373,0.642898418,72.85714286,5.887334167,3,51,70,411,"{'season': 2023, 'displayName': 'Gerald Everett', 'esbId': 'EVE166115', 'firstName': 'Gerald', 'footballName': 'Gerald', 'gsisId': '00-0033895', 'gsisItId': 44856, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/te11unippqhdc6auox6i', 'jerseyNumber': 7, 'lastName': 'Everett', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'G.Everett', 'smartId': '32004556-4516-6115-f11c-124334bc44da', 'status': 'ACT', 'uniformNumber': '7', 'currentTeamId': '4400', 'ngsPosition': 'TE', 'ngsPositionGroup': 'WR'}",gerald everett,TE,4400,2023,gerald everett,LAC,25103.14906,1994-06-25,0.647058824,Gerald Everett,572,-0.036350995,0.5298216706703321,29,75.0,240.0,4.62
5.91,4.722360337,10.59934426,3.075422806,6.17483871,1.452478373,50.81967213,17.17482428,1,31,61,414,"{'season': 2023, 'displayName': 'Darnell Mooney', 'esbId': 'MOO076900', 'firstName': 'Darnell', 'footballName': 'Darnell', 'gsisId': '00-0036309', 'gsisItId': 52581, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/hjileqykzauyoeqovatm', 'jerseyNumber': 11, 'lastName': 'Mooney', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Mooney', 'smartId': '32004d4f-4f07-6900-2883-f3ddae0181d4', 'status': 'ACT', 'uniformNumber': '11', 'currentTeamId': '0810', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",darnell mooney,WR,810,2023,darnell mooney,CHI,11359.62658,1997-10-29,0.235294118,Darnell Mooney,766,0.0062638707,0.4642693816432662,25,71.0,172.0,4.38
5.904,2.606293386,12.16385417,2.715135264,2.398644068,-0.207649318,61.45833333,24.24990655,8,59,96,674,"{'season': 2023, 'displayName': 'Romeo Doubs', 'esbId': 'DOU043165', 'firstName': 'Romeo', 'footballName': 'Romeo', 'gsisId': '00-0037816', 'gsisItId': 54597, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/pk4dvgjaicaupntsdnnp', 'jerseyNumber': 87, 'lastName': 'Doubs', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Doubs', 'smartId': '3200444f-5504-3165-5639-a63528da6f6e', 'status': 'ACT', 'uniformNumber': '87', 'currentTeamId': '1800', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",romeo doubs,WR,1800,2023,romeo doubs,GB,17450.51153,2000-04-13,0.176470588,Romeo Doubs,938,-0.008868595,0.4953945751892631,23,74.0,200.0,4.56
5.884931507,3.734539318,8.998666667,3.273960466,3.967708333,0.233169016,64.0,14.16836187,3,48,75,540,"{'season': 2023, 'displayName': 'K.J. Osborn', 'esbId': 'OSB109755', 'firstName': 'K.J.', 'footballName': 'K.J.', 'gsisId': '00-0036345', 'gsisItId': 52584, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/rbgsvh08nmm29gaiw7pr', 'jerseyNumber': 17, 'lastName': 'Osborn', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'K.Osborn', 'smartId': '32004f53-4210-9755-4136-372d9f443611', 'status': 'ACT', 'uniformNumber': '17', 'currentTeamId': '3000', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",k.j. osborn,WR,3000,2023,kj osborn,MIN,13172.16087,1997-06-10,0.588235294,K.J. Osborn,821,-0.00056376,0.5089060598439582,26,71.0,200.0,4.48
5.842929293,3.532683842,7.0575,3.38621757,4.347790698,0.815106856,71.66666667,21.0885675,10,86,120,889,"{'season': 2023, 'displayName': 'Sam LaPorta', 'esbId': 'LAP640235', 'firstName': 'Sam', 'footballName': 'Sam', 'gsisId': '00-0039065', 'gsisItId': 55899, 'lastName': 'LaPorta', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'S.LaPorta', 'status': 'ACT', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/svqsmqhfemrnxcheh0ev', 'smartId': '32004c41-5064-0235-3970-b5e5514839fc', 'jerseyNumber': 87, 'uniformNumber': '87', 'currentTeamId': '1540', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",sam laporta,TE,1540,2023,sam laporta,DET,18231.83526,2001-01-12,0.647058824,Sam LaPorta,1153,-0.019159209,0.4974600717479974,22,75.0,249.0,4.59
5.841272727,3.882395273,10.96836364,1.994365961,4.203333333,0.320938061,60.0,15.35473755,0,33,55,394,"{'season': 2023, 'displayName': 'DeVante Parker', 'esbId': 'PAR226609', 'firstName': 'DeVante', 'footballName': 'DeVante', 'gsisId': '00-0031547', 'gsisItId': 42357, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/beuyfjou6kckaoqqpa96', 'jerseyNumber': 1, 'lastName': 'Parker', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Parker', 'smartId': '32005041-5222-6609-dc38-38b3aae27410', 'status': 'ACT', 'uniformNumber': '1', 'currentTeamId': '3200', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",devante parker,WR,3200,2023,devante parker,NE,16186.99694,1993-01-20,0.588235294,DeVante Parker,580,-0.045215458,0.5140518539717229,30,75.0,216.0,4.45
5.805794393,4.526998695,11.1753211,3.019578666,7.0005,2.473501305,73.39449541,24.0617648,8,80,109,1297,"{'season': 2023, 'displayName': 'Nico Collins', 'esbId': 'COL654119', 'firstName': 'Nico', 'footballName': 'Nico', 'gsisId': '00-0036554', 'gsisItId': 53518, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/iyfqbpftpdxtwst9wtda', 'jerseyNumber': 12, 'lastName': 'Collins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Collins', 'smartId': '3200434f-4c65-4119-2a51-095ba724d414', 'status': 'ACT', 'uniformNumber': '12', 'currentTeamId': '2120', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",nico collins,WR,2120,2023,nico collins,HOU,17664.30932,1999-03-19,0.705882353,Nico Collins,742,-0.023470834,0.4898520811833505,24,76.0,222.0,4.43
5.805142857,3.687165486,8.692444444,3.09102821,3.235517241,-0.451648245,64.44444444,9.956170046,2,29,45,244,"{'season': 2023, 'displayName': 'Mike Gesicki', 'esbId': 'GES490798', 'firstName': 'Michael', 'footballName': 'Mike', 'gsisId': '00-0034829', 'gsisItId': 46111, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/mpichyoi6vdnhb7qte6c', 'jerseyNumber': 88, 'lastName': 'Gesicki', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'M.Gesicki', 'smartId': '32004745-5349-0798-d83d-d46852aa6fbb', 'status': 'ACT', 'uniformNumber': '88', 'currentTeamId': '3200', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",mike gesicki,TE,3200,2023,mike gesicki,NE,16186.99694,1995-10-03,0.588235294,Mike Gesicki,531,-0.045215458,0.5140518539717229,27,78.0,252.0,4.54
5.799243697,3.977973072,13.75378151,2.447393521,5.923636364,1.945663292,55.46218487,38.33281417,8,66,119,1114,"{'season': 2023, 'displayName': 'DK Metcalf', 'esbId': 'MET363377', 'firstName': 'DeKaylin', 'footballName': 'DK', 'gsisId': '00-0035640', 'gsisItId': 47847, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/u4cefcz7gjvby8c2kdkm', 'jerseyNumber': 14, 'lastName': 'Metcalf', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Metcalf', 'smartId': '32004d45-5436-3377-5806-d2746f1b94aa', 'status': 'ACT', 'uniformNumber': '14', 'currentTeamId': '4600', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",dk metcalf,WR,4600,2023,dk metcalf,SEA,30073.40601,1997-12-14,0.647058824,,831,-0.001220789,0.4971306582488517,25,76.0,230.0,4.33
5.789465649,3.55940401,14.19051095,2.27108447,3.362,-0.19740401,54.74452555,43.8156412,7,75,137,1057,"{'season': 2023, 'displayName': 'DeAndre Hopkins', 'esbId': 'HOP161500', 'firstName': 'DeAndre', 'footballName': 'DeAndre', 'gsisId': '00-0030564', 'gsisItId': 39973, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/jgatj8mtftu06pegapip', 'jerseyNumber': 10, 'lastName': 'Hopkins', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Hopkins', 'smartId': '3200484f-5016-1500-bfbe-c87b292b639c', 'status': 'ACT', 'uniformNumber': '10', 'currentTeamId': '2100', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",deandre hopkins,WR,2100,2023,deandre hopkins,TEN,8488.931555,1992-06-06,0.117647059,DeAndre Hopkins,758,-0.03321675,0.5134260102389769,31,73.0,212.0,4.57
